-16.7267
-14.19327
-15.62229
-13.82779
-13.4276
-18.7027
-15.36783
-12.14566
-12.21894
-16.01797
-13.28103
-16.53747
-12.54231
-11.54931
-17.23547
-14.68968
-13.06074
-15.08429
-11.4802
-13.50019
-12.77553
-11.68473
-11.94239
-14.74798
-11.28929
-13.67144
-10.77314
-13.54842
-12.51664
-10.13024
-14.34399
-17.73148
-16.11709
-18.47702
-15.78057
-14.57161
-14.56036
-17.39607
-11.53815
-19.08993
-15.18546
-11.37654
-11.96255
-13.88261
-11.97674
-12.56398
-13.6269
-16.77727
-13.47936
-13.595
-14.64982
-13.26381
-11.49788
-11.36608
-22.37679
-12.533
-12.13551
-12.20643
-18.35219
-14.50612
-13.42367
-16.04762
-14.05327
-12.9047
-15.23329
-13.60148
-14.56254
-9.951321
-12.28157
-13.74303
-12.63556
-11.59747
-13.4683
-15.86882
-16.12862
-13.35214
-14.19085
-11.09747
-10.92262
-13.43208
-13.37686
-12.08355
-14.61212
-12.2425
-10.66074
-11.71923
-11.72861
-11.74924
-18.98681
-12.11843
-13.95673
-13.97708
-13.12658
-13.23286
-12.67057
-17.08908
-13.29593
-14.334
-12.30787
-13.66151
-13.14837
-15.08482
-16.29266
-12.56746
-13.14758
-13.74507
-11.35
-13.71862
-8.956332
-8.844344
-11.97291
-15.1901
-11.04759
-10.55175
-10.24474
-14.76952
-11.86697
-13.52169
-15.88675
-11.67123
-9.662493
-10.34221
-11.43375
-11.53719
-12.04529
-11.74454
-12.62117
-15.21027
-11.29259
-12.40091
-15.55244
-17.04616
-12.49178
-12.95172
-11.92215
-11.70871
-14.99754
-16.66121
-13.57536
-13.71094
-13.33198
-12.91661
-12.02339
-12.0253
-16.71958
-12.13624
-12.02377
-12.04994
-12.30813
-11.78928
-12.69146
-12.31915
-9.901726
-10.72924
-8.08487
-12.88993
-13.60625
-12.72367
-14.11577
-11.11139
-11.84633
-11.85549
-15.48349
-15.03949
-12.61566
-14.02602
-14.93143
-10.92567
-12.80993
-13.97659
-11.9965
-13.27668
-14.93286
-14.0707
-12.57374
-13.68753
-13.84574
-16.9691
-13.05665
-12.40204
